tconst,averageRating,numVotes
tt1111136,7.9,1290
tt11112532,5.7,1290
tt11328914,8.3,1290
tt11600242,7.3,1290
tt12415378,7.4,1290
tt1248624,8.3,1290
tt1279975,7.5,1290
tt13675376,7.6,1290
tt1376551,7.8,1290
tt1376755,7.1,1290
tt1394933,7.7,1290
tt1494006,7.9,1290
tt1600439,5.5,1290
tt1643893,8.1,1290
tt1654409,8.7,1290
tt1857824,5.6,1290
tt18729070,8.1,1290
tt2372182,5.5,1290
tt2375589,6.5,1290
tt2608298,7.9,1290
tt2961286,8.9,1290
tt30442362,8.0,1290
tt3211834,8.3,1290
tt3397430,7.3,1290
tt3417870,7.4,1290
tt3625516,3.6,1290
tt4259788,8.1,1290
tt5260616,6.6,1290
tt5741050,8.8,1290
tt6942194,4.9,1290
tt7372726,8.0,1290
tt8102036,6.9,1290
tt8457394,5.7,1290
tt8480422,9.1,1290
tt8729474,6.3,1290
tt8911702,7.5,1290
tt0052059,6.3,1289
tt0057396,5.9,1289
tt0109655,7.1,1289
tt0119007,6.4,1289
tt0293176,5.1,1289
tt0337953,6.3,1289
tt0629639,8.0,1289
tt0745700,8.3,1289
tt1014079,5.0,1289
tt1015442,7.4,1289
tt10467674,6.9,1289
tt1376555,7.2,1289
tt1380151,4.1,1289
tt1427619,7.7,1289
tt1497731,8.0,1289
tt1580811,5.9,1289
tt16369694,7.2,1289
tt19712346,7.5,1289
tt4079776,6.0,1289
tt4219244,6.7,1289
tt4254054,8.9,1289
tt4342792,8.9,1289
tt4553524,8.1,1289
tt5847482,6.1,1289
tt6502484,8.5,1289
tt6967186,7.7,1289
tt8378420,6.6,1289
tt9022950,5.9,1289
tt0022495,6.1,1288
tt0043458,7.2,1288
tt0061883,7.1,1288
tt0074608,5.4,1288
tt0165870,2.8,1288
tt0177447,5.9,1288
tt0222150,7.0,1288
tt0233979,7.7,1288
tt0284217,6.6,1288
tt0331421,5.2,1288
tt0517669,7.1,1288
tt0582360,7.6,1288
tt0696639,7.8,1288
tt0709098,8.7,1288
tt0709182,7.6,1288
tt0745599,9.1,1288
tt0886610,7.6,1288
tt0924531,7.7,1288
tt0967060,7.6,1288
tt10162958,8.1,1288
tt1032120,8.2,1288
tt10767752,8.3,1288
tt11027104,4.1,1288
tt11128118,8.0,1288
tt1141570,5.9,1288
tt11680472,4.8,1288
tt1180304,6.6,1288
tt12299764,6.7,1288
tt1259412,8.3,1288
tt12759384,6.4,1288
tt1286165,6.9,1288
tt1371697,7.6,1288
tt1376564,7.6,1288
tt1376757,6.9,1288
tt1376764,7.2,1288
tt1376774,7.2,1288
tt14881664,6.8,1288
tt15525946,6.9,1288
tt16463718,7.5,1288
tt18500788,6.9,1288
tt18573818,5.6,1288
tt2150139,4.7,1288
tt28664362,8.2,1288
tt30327762,6.8,1288
tt3063232,8.0,1288
tt3479250,6.9,1288
tt36790630,8.6,1288
tt4131586,6.6,1288
tt4174890,7.5,1288
tt4259768,8.0,1288
tt5969408,9.2,1288
tt8911698,7.3,1288
tt9399470,7.3,1288
tt9556850,6.2,1288
tt0038126,6.1,1287
tt0047879,6.6,1287
tt0056940,6.0,1287
tt0075788,7.1,1287
tt0076044,5.9,1287
tt0086667,8.1,1287
tt0094078,5.4,1287
tt0107121,6.5,1287
tt0167341,5.6,1287
tt0290637,7.0,1287
tt0322132,7.1,1287
tt0582483,8.4,1287
tt0698618,7.4,1287
tt0886604,7.7,1287
tt10503988,4.4,1287
tt1050880,4.4,1287
tt10654532,8.1,1287
tt1080716,7.5,1287
tt12200778,7.3,1287
tt1273218,4.9,1287
tt1338329,8.1,1287
tt1354394,7.8,1287
tt13607518,7.2,1287
tt1371792,7.6,1287
tt1376756,7.6,1287
tt14312358,5.8,1287
tt1470860,7.2,1287
tt1651894,3.5,1287
tt1752991,7.7,1287
tt19409142,8.8,1287
tt22456744,7.4,1287
tt2412556,6.6,1287
tt2605340,7.5,1287
tt26453759,3.8,1287
tt27791022,5.2,1287
tt2985826,6.6,1287
tt32367576,9.1,1287
tt3441810,4.7,1287
tt4020156,8.2,1287
tt4151942,8.1,1287
tt4659186,8.6,1287
tt4863498,7.1,1287
tt5143586,6.7,1287
tt6010518,4.5,1287
tt0025699,5.3,1286
tt0026000,6.6,1286
tt0055516,5.7,1286
tt0068823,7.9,1286
tt0079153,5.1,1286
tt0082642,4.4,1286
tt0094153,2.3,1286
tt0334725,7.1,1286
tt0380636,7.1,1286
tt0591375,8.2,1286
tt0629677,8.1,1286
tt0759270,7.4,1286
tt0874957,7.8,1286
tt1003023,6.4,1286
tt10362632,6.9,1286
tt10682186,6.1,1286
tt11613184,2.4,1286
tt1256401,7.6,1286
tt1257493,8.3,1286
tt12715472,6.1,1286
tt13267224,7.2,1286
tt1371796,7.4,1286
tt1371864,7.7,1286
tt1376529,7.7,1286
tt1376746,6.9,1286
tt1392843,8.5,1286
tt14069266,7.1,1286
tt1430677,7.4,1286
tt1506162,8.1,1286
tt1543701,7.7,1286
tt1589536,8.1,1286
tt15940690,8.0,1286
tt1875496,8.5,1286
tt24030960,6.0,1286
tt26548664,3.9,1286
tt26930838,6.8,1286
tt27664183,4.9,1286
tt28671740,7.8,1286
tt30973261,7.0,1286
tt3366668,7.7,1286
tt35934750,8.5,1286
tt4232066,6.9,1286
tt5542686,8.9,1286
tt5870084,6.9,1286
tt6802522,8.2,1286
tt7204400,2.9,1286
tt8492812,9.0,1286
tt0020927,6.2,1285
tt0022775,6.8,1285
tt0028436,6.9,1285
tt0047143,7.7,1285
tt0047408,6.1,1285
tt0059633,7.2,1285
tt0065911,6.4,1285
tt0068285,6.2,1285
tt0070115,7.3,1285
tt0072331,5.0,1285
tt0080058,3.9,1285
tt0082525,5.2,1285
tt0085266,2.2,1285
tt0093143,6.1,1285
tt0097618,6.6,1285
tt0140282,5.4,1285
tt0211284,8.9,1285
tt0222874,6.1,1285
tt0246119,7.0,1285
tt0282410,6.8,1285
tt0307596,6.7,1285
tt0416032,6.8,1285
tt0427910,5.5,1285
tt0438241,6.8,1285
tt0457246,6.6,1285
tt0933906,8.0,1285
tt1064284,8.0,1285
tt11321196,9.2,1285
tt11424096,7.4,1285
tt11686346,7.3,1285
tt1371861,7.6,1285
tt1371867,7.4,1285
tt1376541,7.0,1285
tt1376751,7.6,1285
tt1376776,7.1,1285
tt14677106,6.8,1285
tt1525079,8.0,1285
tt15325068,5.9,1285
tt16212056,5.8,1285
tt1630399,9.7,1285
tt17542554,8.1,1285
tt1757598,7.7,1285
tt18500794,7.3,1285
tt1943583,5.9,1285
tt2040605,5.6,1285
tt2094146,6.8,1285
tt21767274,6.5,1285
tt22010930,8.0,1285
tt23157384,6.0,1285
tt26920120,6.3,1285
tt27159508,7.2,1285
tt2778778,6.4,1285
tt3040510,2.8,1285
tt3093706,7.5,1285
tt33030125,8.1,1285
tt3549022,8.7,1285
tt4106266,8.0,1285
tt4131588,7.6,1285
tt4329806,3.4,1285
tt5569310,8.5,1285
tt7044338,8.8,1285
tt7746866,7.2,1285
tt8174510,6.6,1285
tt9098706,9.0,1285
tt9348596,6.9,1285
tt0039563,7.7,1284
tt0049131,7.4,1284
tt0063410,6.2,1284
tt0079920,6.5,1284
tt0118660,4.6,1284
tt0119084,5.3,1284
tt0180384,7.5,1284
tt0186339,7.3,1284
tt0582376,7.6,1284
tt0696591,7.8,1284
tt0808482,8.0,1284
tt10869474,5.9,1284
tt1136080,8.0,1284
tt1189406,7.9,1284
tt12720014,6.5,1284
tt13321268,5.8,1284
tt1371824,7.5,1284
tt1376754,7.3,1284
tt14120874,7.3,1284
tt1458263,7.7,1284
tt1475914,8.1,1284
tt1483352,7.8,1284
tt16951950,5.1,1284
tt17940406,8.5,1284
tt1874513,7.4,1284
tt19869024,4.7,1284
tt21064076,6.8,1284
tt2360413,7.9,1284
tt24018680,8.9,1284
tt2456720,5.2,1284
tt2807578,8.5,1284
tt3239654,8.7,1284
tt3330828,6.1,1284
tt34476942,8.0,1284
tt36590852,8.6,1284
tt4257120,8.9,1284
tt6154170,7.8,1284
tt6873860,8.4,1284
tt6908760,7.0,1284
tt7531040,7.2,1284
tt7773340,4.0,1284
tt9052936,6.1,1284
tt9812666,7.6,1284
tt0005910,5.6,1283
tt0009887,6.9,1283
tt0019811,6.7,1283
tt0044722,6.4,1283
tt0063242,3.9,1283
tt0106408,6.4,1283
tt0127276,4.5,1283
tt0380971,8.6,1283
tt0383153,7.9,1283
tt0461727,6.3,1283
tt0720165,7.6,1283
tt0886606,7.3,1283
tt0991332,8.4,1283
tt10032342,7.7,1283
tt10098580,7.9,1283
tt10370880,7.6,1283
tt10370882,7.8,1283
tt10875068,3.6,1283
tt11121754,8.5,1283
tt11493010,8.2,1283
tt11786386,2.7,1283
tt12036578,8.6,1283
tt1371805,7.4,1283
tt1376537,6.7,1283
tt1376542,6.9,1283
tt1376763,6.4,1283
tt1376773,7.6,1283
tt14463100,8.2,1283
tt14524842,7.2,1283
tt15341724,8.3,1283
tt15613514,6.1,1283
tt18938922,5.1,1283
tt19356182,3.7,1283
tt2281551,6.8,1283
tt23649534,8.0,1283
tt2523936,7.4,1283
tt29961423,6.4,1283
tt3124476,4.4,1283
tt3146258,8.7,1283
tt31510539,8.0,1283
tt3953626,5.9,1283
tt3973112,8.2,1283
tt6209918,8.4,1283
tt7552936,5.4,1283
tt8312970,7.6,1283
tt8477134,6.4,1283
tt0015039,6.9,1282
tt0029842,5.6,1282
tt0032917,8.3,1282
tt0035148,6.8,1282
tt0038040,6.7,1282
tt0072791,5.6,1282
tt0084714,6.3,1282
tt0098251,4.6,1282
tt0104693,6.7,1282
tt0118931,5.9,1282
tt0319147,6.5,1282
tt0385363,5.6,1282
tt0427411,6.3,1282
tt0483268,4.5,1282
tt0589801,8.0,1282
tt0629725,7.1,1282
tt0672475,7.5,1282
tt0709074,7.9,1282
tt0832778,8.5,1282
tt0918317,6.9,1282
tt0971259,8.1,1282
tt1256404,7.5,1282
tt1371827,7.2,1282
tt1371859,7.4,1282
tt1376528,7.5,1282
tt1376549,7.1,1282
tt14106780,9.0,1282
tt1570337,7.5,1282
tt1611285,8.5,1282
tt1638172,7.5,1282
tt18555358,8.1,1282
tt1857425,8.1,1282
tt19801212,6.9,1282
tt21076700,7.6,1282
tt2198529,8.5,1282
tt2294593,7.6,1282
tt2835032,8.2,1282
tt29415645,7.9,1282
tt31316162,6.8,1282
tt3269074,6.3,1282
tt3600972,8.0,1282
tt3798176,8.0,1282
tt3972574,8.5,1282
tt4103404,6.7,1282
tt4785440,6.9,1282
tt8303612,6.1,1282
tt8312958,7.7,1282
tt8703884,5.2,1282
tt9035606,8.5,1282
tt9665402,4.8,1282
tt0015634,6.2,1281
tt0041310,7.4,1281
tt0041421,7.2,1281
tt0046750,7.4,1281
tt0068431,7.7,1281
tt0075811,7.5,1281
tt0087530,7.5,1281
tt0097707,5.6,1281
tt0097810,7.8,1281
tt0107415,5.5,1281
tt0118591,6.2,1281
tt0263215,5.4,1281
tt0497294,8.9,1281
tt0898197,7.7,1281
tt10004142,7.5,1281
tt10670120,5.9,1281
tt1088640,8.0,1281
tt1091253,8.0,1281
tt11199678,7.5,1281
tt12015466,7.8,1281
tt1347852,7.6,1281
tt1376518,7.6,1281
tt1376543,7.6,1281
tt1376758,6.8,1281
tt14417144,7.1,1281
tt1463817,8.8,1281
tt14963742,4.6,1281
tt15387160,6.1,1281
tt15491744,7.0,1281
tt1570327,7.8,1281
tt18296618,4.7,1281
tt2001502,8.2,1281
tt2132374,6.3,1281
tt2211271,7.4,1281
tt22440764,6.3,1281
tt25375470,6.8,1281
tt2821634,7.5,1281
tt2849866,8.3,1281
tt32740678,7.5,1281
tt3780376,7.8,1281
tt3824950,5.0,1281
tt4168910,8.1,1281
tt4181268,6.2,1281
tt4846958,7.2,1281
tt5054260,7.9,1281
tt5946238,8.3,1281
tt6775794,5.4,1281
tt6931942,8.2,1281
tt7808458,7.7,1281
tt0036363,6.3,1280
tt0075142,1.9,1280
tt0107961,7.6,1280
tt0179918,8.0,1280
tt0196219,2.2,1280
tt0260662,6.9,1280
tt0340258,6.6,1280
tt0477273,5.5,1280
tt0860232,7.0,1280
tt0906005,3.3,1280
tt10750652,7.1,1280
tt1101038,3.3,1280
tt11417886,6.0,1280
tt11510064,4.4,1280
tt1263285,8.1,1280
tt1352408,8.1,1280
tt13623772,7.2,1280
tt1368870,4.7,1280
tt1371817,7.2,1280
tt13943546,7.2,1280
tt14030682,7.7,1280
tt14190160,7.6,1280
tt1515694,7.6,1280
tt15169774,7.8,1280
tt15352048,7.3,1280
tt1617299,7.0,1280
tt1667416,3.7,1280
tt1809014,5.7,1280
tt1866426,6.1,1280
tt2072241,6.2,1280
tt2075277,7.3,1280
tt2092746,8.8,1280
tt2363181,4.7,1280
tt23648404,5.5,1280
tt2457176,7.7,1280
tt2649908,6.5,1280
tt3074578,4.8,1280
tt31638758,5.4,1280
tt3175438,4.6,1280
tt34344071,7.1,1280
tt3675486,6.6,1280
tt3720656,7.7,1280
tt3857252,9.0,1280
tt4121352,8.2,1280
tt4284266,7.8,1280
tt5759360,8.7,1280
tt6348126,6.9,1280
tt6613812,6.7,1280
tt7162758,5.2,1280
tt8145194,7.5,1280
tt9165664,6.1,1280
tt0009892,5.5,1279
tt0060866,6.0,1279
tt0068596,5.3,1279
tt0264695,5.9,1279
tt0303010,6.3,1279
tt0435631,4.3,1279
tt0493409,4.7,1279
tt0508169,7.4,1279
tt0647491,8.3,1279
tt0684143,9.3,1279
tt0709130,8.5,1279
tt0709193,6.9,1279
tt0745679,8.6,1279
tt0922379,7.4,1279
tt0933913,7.9,1279
tt1046930,3.9,1279
tt10481990,6.8,1279
tt10922040,7.2,1279
tt11069968,7.9,1279
tt1162451,5.8,1279
tt1186853,9.6,1279
tt13252322,7.0,1279
tt1376536,6.4,1279
tt1376570,7.3,1279
tt14113324,7.2,1279
tt14325090,7.9,1279
tt14543426,7.2,1279
tt1488231,7.7,1279
tt15007046,3.6,1279
tt15095938,6.9,1279
tt15964414,5.8,1279
tt1865357,6.9,1279
tt1942798,3.2,1279
tt2075373,6.9,1279
tt21496902,9.3,1279
tt21638878,7.3,1279
tt22804392,7.5,1279
tt2297660,8.8,1279
tt2341806,7.0,1279
tt2378079,5.8,1279
tt24786094,4.9,1279
tt27360694,7.8,1279
tt27804164,6.5,1279
tt28943396,8.4,1279
tt36143701,7.1,1279
tt4287348,4.6,1279
tt4665126,8.0,1279
tt5280798,8.4,1279
tt6750210,7.6,1279
tt6993174,2.7,1279
tt7639528,6.4,1279
tt9140960,9.2,1279
tt9658288,4.5,1279
tt0032447,7.0,1278
tt0033558,6.4,1278
tt0033803,6.4,1278
tt0065019,6.4,1278
tt0068659,5.7,1278
tt0075671,5.3,1278
tt0076910,5.7,1278
tt0079542,7.2,1278
tt0083019,4.7,1278
tt0094923,6.1,1278
tt0099624,3.4,1278
tt0102383,6.3,1278
tt0103150,7.1,1278
tt0104178,6.6,1278
tt0104974,7.4,1278
tt0117547,5.8,1278
tt0143081,7.3,1278
tt0235608,4.7,1278
tt0268346,5.5,1278
tt0666587,9.6,1278
tt0696558,8.1,1278
tt0709176,7.2,1278
tt0716849,7.0,1278
tt0720087,7.7,1278
tt0854017,7.9,1278
tt10925300,5.1,1278
tt12326204,9.1,1278
tt12754910,7.6,1278
tt1376568,7.4,1278
tt1437932,7.4,1278
tt1442070,3.7,1278
tt14712848,7.5,1278
tt14941222,6.3,1278
tt15066502,7.5,1278
tt15477544,7.0,1278
tt1739581,8.4,1278
tt1829105,7.9,1278
tt2257436,4.0,1278
tt2468414,8.0,1278
tt27668809,8.5,1278
tt2822526,7.8,1278
tt29404421,7.4,1278
tt32323062,7.5,1278
tt3273224,7.8,1278
tt3355698,7.1,1278
tt34767992,8.1,1278
tt3857256,9.1,1278
tt4078022,8.3,1278
tt4859606,8.0,1278
tt4979860,4.4,1278
tt5034276,6.5,1278
tt5537892,7.3,1278
tt6517518,7.2,1278
tt7542704,7.2,1278
tt7957314,6.1,1278
tt9119498,8.5,1278
tt0043669,6.8,1277
tt0071194,5.4,1277
tt0086240,6.1,1277
tt0086877,5.2,1277
tt0092828,6.8,1277
tt0106099,8.6,1277
tt0233418,6.9,1277
tt0287322,7.1,1277
tt0377139,7.2,1277
tt0446051,6.6,1277
tt0709078,7.8,1277
tt0934584,2.1,1277
tt1001534,5.3,1277
tt10214496,7.1,1277
tt10503934,7.1,1277
tt1166956,8.1,1277
tt13003996,6.1,1277
tt13675370,7.2,1277
tt1371791,7.3,1277
tt13733418,7.3,1277
tt1386741,6.0,1277
tt1394706,7.5,1277
tt1478841,7.6,1277
tt15250912,7.5,1277
tt1585966,8.0,1277
tt16151262,7.6,1277
tt16912298,6.2,1277
tt1770560,7.4,1277
tt1927012,3.8,1277
tt21361264,7.7,1277
tt2342810,6.9,1277
tt23557940,3.6,1277
tt2475544,6.7,1277
tt2581142,6.9,1277
tt29353026,7.1,1277
tt3175218,7.4,1277
tt3328150,8.3,1277
tt33528656,8.6,1277
tt3355104,8.2,1277
tt4180374,8.7,1277
tt4565780,6.3,1277
tt4766604,5.6,1277
tt5058114,7.1,1277
tt8146022,8.3,1277
tt8451450,6.5,1277
tt0039504,7.0,1276
tt0046415,7.1,1276
tt0046757,5.6,1276
tt0051532,6.7,1276
tt0052877,6.6,1276
tt0061093,5.8,1276
tt0064621,5.9,1276
tt0094152,4.3,1276
tt0132938,4.7,1276
tt0194773,2.5,1276
tt0369036,4.5,1276
tt0426423,8.1,1276
tt0471725,6.3,1276
tt0492940,6.5,1276
tt0539356,8.8,1276
tt0629717,8.6,1276
tt0702956,7.4,1276
tt0800159,6.2,1276
tt0827628,8.0,1276
tt10613002,6.0,1276
tt11042448,8.2,1276
tt1211751,8.5,1276
tt1248347,8.5,1276
tt1376759,7.1,1276
tt1376766,7.2,1276
tt1376770,7.1,1276
tt1425252,3.3,1276
tt15753666,7.2,1276
tt16304142,6.7,1276
tt18094728,4.3,1276
tt2072029,4.0,1276
tt26693681,6.4,1276
tt26863571,7.1,1276
tt2739624,7.0,1276
tt30022948,7.6,1276
tt3452502,8.6,1276
tt3665486,7.4,1276
tt3805180,6.7,1276
tt4137924,6.5,1276
tt4142394,3.6,1276
tt5275128,4.9,1276
tt5505188,4.6,1276
tt5720478,8.7,1276
tt5755606,5.0,1276
tt6026818,7.5,1276
tt6257298,7.0,1276
tt8023450,8.2,1276
tt8344544,7.3,1276
tt9134228,6.3,1276
tt9815084,5.7,1276
tt0040626,5.6,1275
tt0080322,7.9,1275
tt0086926,5.4,1275
tt0098202,6.7,1275
tt0374279,7.0,1275
tt0411131,7.8,1275
tt0640315,8.0,1275
tt1261046,2.5,1275
tt12838840,8.5,1275
tt13316062,3.5,1275
tt13498978,7.8,1275
tt1376567,7.4,1275
tt13793498,7.3,1275
tt1466072,7.1,1275
tt15325070,6.3,1275
tt1699163,6.2,1275
tt18967154,7.8,1275
tt2001501,8.1,1275
tt2468416,8.1,1275
tt28227488,6.8,1275
tt2861866,7.9,1275
tt33430232,8.4,1275
tt3794052,8.4,1275
tt3893044,6.8,1275
tt5825434,7.2,1275
tt7326126,6.9,1275
tt7528666,7.9,1275
tt7791188,6.5,1275
tt0037147,7.6,1274
tt0060486,7.0,1274
tt0063084,7.6,1274
tt0074718,7.5,1274
tt0097131,6.6,1274
tt0118645,4.1,1274
tt0236877,7.8,1274
tt0399222,6.0,1274
tt0454753,7.4,1274
tt0500162,8.6,1274
tt0618139,8.7,1274
tt0720146,7.4,1274
tt1001595,8.0,1274
tt10171926,9.2,1274
tt1321562,8.5,1274
tt13760178,9.6,1274
tt1376532,7.2,1274
tt14301820,7.8,1274
tt1544842,7.7,1274
tt15477546,6.8,1274
tt15483198,7.5,1274
tt22443976,7.4,1274
tt27556074,8.4,1274
tt30007578,7.3,1274
tt30487848,6.3,1274
tt3311900,6.8,1274
tt3387838,8.8,1274
tt3415992,6.1,1274
tt34772857,8.5,1274
tt3666862,7.4,1274
tt3700454,5.8,1274
tt3842518,8.2,1274
tt3919598,3.8,1274
tt4006442,8.6,1274
tt4107138,8.6,1274
tt4346052,8.3,1274
tt5293824,7.4,1274
tt6029778,7.6,1274
tt6210808,7.1,1274
tt6680270,6.3,1274
tt7006206,6.2,1274
tt7169514,6.8,1274
tt7282278,5.1,1274
tt7936538,5.6,1274
tt8290478,4.5,1274
tt0018083,6.7,1273
tt0027902,6.9,1273
tt0029188,7.1,1273
tt0050439,5.5,1273
tt0072156,4.1,1273
tt0094140,5.3,1273
tt0095111,7.7,1273
tt0110251,7.1,1273
tt0200515,3.1,1273
tt0211802,5.8,1273
tt0399465,5.7,1273
tt0739514,8.1,1273
tt0933909,8.1,1273
tt1095191,7.0,1273
tt1154545,8.3,1273
tt1182824,8.2,1273
tt1189427,8.3,1273
tt12525622,7.0,1273
tt1376548,7.0,1273
tt1439715,7.5,1273
tt14883966,7.5,1273
tt1506606,7.8,1273
tt15689870,6.0,1273
tt16965946,7.3,1273
tt18970320,6.5,1273
tt1998355,7.2,1273
tt2094748,5.6,1273
tt21386522,8.6,1273
tt23269484,7.5,1273
tt2523518,8.3,1273
tt26660615,5.7,1273
tt2737334,8.7,1273
tt27785650,7.8,1273
tt3216958,7.6,1273
tt33480028,7.5,1273
tt3781616,2.7,1273
tt4861558,5.8,1273
tt9465476,8.2,1273
tt0063369,7.2,1272
tt0064506,7.4,1272
tt0090356,4.3,1272
tt0097487,6.6,1272
tt0118452,5.5,1272
tt0154587,6.5,1272
tt0191191,4.2,1272
tt0297780,4.7,1272
tt0371878,5.8,1272
tt0401696,4.3,1272
tt0460624,6.8,1272
tt0475591,7.5,1272
tt0657984,8.5,1272
tt0696593,7.8,1272
tt0807745,7.3,1272
tt0839949,5.6,1272
tt0961713,8.5,1272
tt1048147,6.5,1272
tt10540562,6.6,1272
tt1067086,6.8,1272
tt1075613,7.7,1272
tt12313750,9.2,1272
tt1248639,8.0,1272
tt1334254,7.1,1272
tt15131266,5.5,1272
tt16151490,7.7,1272
tt16379224,6.5,1272
tt18936814,8.2,1272
tt1943577,6.2,1272
tt21816918,4.9,1272
tt2245679,8.5,1272
tt23624888,7.3,1272
tt31022851,4.3,1272
tt31629757,6.5,1272
tt4121610,7.0,1272
tt4227928,7.7,1272
tt4279018,8.5,1272
tt4863784,6.3,1272
tt5183500,5.1,1272
tt5489474,7.7,1272
tt5636668,6.4,1272
tt6456384,3.2,1272
tt6853934,5.7,1272
tt8387918,6.5,1272
tt9813386,7.7,1272
tt0007476,5.1,1271
tt0042270,7.5,1271
tt0043140,6.8,1271
tt0055119,6.6,1271
tt0064651,6.5,1271
tt0069850,5.2,1271
tt0071550,6.3,1271
tt0087722,5.7,1271
tt0104612,6.6,1271
tt0285993,7.7,1271
tt0414344,6.8,1271
tt0451041,7.3,1271
tt0460401,7.3,1271
tt0487027,5.9,1271
tt0495039,6.6,1271
tt0696583,8.2,1271
tt0709115,7.6,1271
tt11428586,7.5,1271
tt1248344,8.6,1271
tt13334916,8.0,1271
tt14357840,7.5,1271
tt1570326,7.8,1271
tt1650060,5.9,1271
tt1674117,5.9,1271
tt1711522,5.2,1271
tt2171023,8.2,1271
tt2382051,7.2,1271
tt26742994,3.9,1271
tt26758241,7.4,1271
tt2693374,8.1,1271
tt2799398,7.4,1271
tt3086582,3.4,1271
tt3857276,9.1,1271
tt3949638,5.8,1271
tt4078036,8.2,1271
tt4219170,8.8,1271
tt5770114,9.7,1271
tt6154166,7.6,1271
tt7550466,7.2,1271
tt7637846,8.5,1271
tt7945860,7.8,1271
tt8749074,7.1,1271
tt8998768,6.7,1271
tt9764556,4.3,1271
tt0025580,6.5,1270
tt0045064,4.5,1270
tt0047449,6.3,1270
tt0049537,7.5,1270
tt0056966,7.2,1270
tt0061733,4.8,1270
tt0068744,7.1,1270
tt0084808,6.8,1270
tt0088782,7.5,1270
tt0105884,6.8,1270
tt0110455,6.7,1270
tt0171741,7.1,1270
tt0251661,6.6,1270
tt0295736,4.4,1270
tt0303331,6.9,1270
tt0379199,6.5,1270
tt0582585,7.7,1270
tt0696634,8.0,1270
tt0856458,8.3,1270
tt10740404,6.9,1270
tt13921156,5.3,1270
tt14035108,6.2,1270
tt14414458,7.5,1270
tt14543438,6.3,1270
tt14833702,6.4,1270
tt15036422,5.4,1270
tt15341416,7.1,1270
tt1637713,3.8,1270
tt1707818,7.4,1270
tt2155499,7.8,1270
tt22207828,6.4,1270
tt2239512,6.8,1270
tt2247129,7.3,1270
tt24245466,3.3,1270
tt26658653,9.6,1270
tt2780864,8.6,1270
tt29692858,8.0,1270
tt31852720,8.8,1270
tt3310524,8.5,1270
tt3857254,9.0,1270
tt3857258,9.0,1270
tt3949630,5.6,1270
tt4284260,7.7,1270
tt4440672,7.9,1270
tt4689268,8.5,1270
tt5175672,8.9,1270
tt5271262,8.1,1270
tt6194780,8.4,1270
tt6540724,5.9,1270
tt7526414,7.4,1270
tt9055842,8.3,1270
tt9126276,7.9,1270
tt9227936,6.4,1270
tt0018107,6.8,1269
tt0040498,6.8,1269
tt0042338,6.0,1269
tt0043655,6.2,1269
tt0052056,6.9,1269
tt0063615,7.8,1269
tt0082968,5.5,1269
tt0083096,7.0,1269
tt0088457,5.8,1269
tt0114202,4.6,1269
tt0115665,6.7,1269
tt0164094,8.1,1269
tt0213905,7.0,1269
tt0339091,2.6,1269
tt0396096,4.3,1269
tt0436855,5.7,1269
tt0442236,6.3,1269
tt0508296,8.4,1269
tt0696571,7.9,1269
tt0706877,8.9,1269
tt0709085,8.3,1269
tt0933914,7.9,1269
tt10579926,7.3,1269
tt10846268,7.8,1269
tt1143289,7.1,1269
tt11679310,7.3,1269
tt1189425,7.7,1269
tt1192302,3.0,1269
tt13533944,4.6,1269
tt13824224,6.6,1269
tt13944546,5.4,1269
tt13985282,7.7,1269
tt15192098,6.9,1269
tt15225976,4.7,1269
tt15446624,7.5,1269
tt15477578,7.0,1269
tt1561756,6.0,1269
tt15698938,7.7,1269
tt16532314,4.6,1269
tt1855924,8.3,1269
tt19408418,7.6,1269
tt1963853,4.1,1269
tt2358220,8.5,1269
tt2386441,7.1,1269
tt2510956,7.5,1269
tt2531550,7.6,1269
tt26693652,7.2,1269
tt27425654,7.4,1269
tt28103733,6.6,1269
tt29233395,7.0,1269
tt3252790,7.8,1269
tt3451984,4.6,1269
tt3624628,5.8,1269
tt4483442,8.9,1269
tt5087462,6.4,1269
tt5228262,4.9,1269
tt6089358,3.8,1269
tt6146590,5.1,1269
tt7541200,6.9,1269
tt7594384,6.1,1269
tt7760890,5.5,1269
tt7985922,7.7,1269
tt9056824,4.4,1269
tt0004395,6.1,1268
tt0021549,6.3,1268
tt0024989,6.6,1268
tt0051636,6.9,1268
tt0055361,6.8,1268
tt0077060,8.3,1268
tt0084479,6.6,1268
tt0106961,7.2,1268
tt0154183,4.5,1268
tt0182587,7.0,1268
tt0287570,7.8,1268
tt0294086,7.4,1268
tt0379115,8.3,1268
tt0441041,2.8,1268
tt0582570,8.6,1268
tt0709049,8.1,1268
tt10243850,7.7,1268
tt10738826,8.8,1268
tt1079980,4.6,1268
tt10847232,7.4,1268
tt1328865,3.8,1268
tt13434064,8.8,1268
tt14191412,7.7,1268
tt14677108,7.1,1268
tt1504261,7.0,1268
tt1589427,6.0,1268
tt1601446,7.6,1268
tt1666800,6.5,1268
tt1964132,7.9,1268
tt20413322,7.8,1268
tt21740882,6.8,1268
tt2230434,6.3,1268
tt2333862,7.9,1268
tt26547433,5.0,1268
tt27722620,6.3,1268
tt27845543,7.0,1268
tt2845806,8.5,1268
tt29941770,8.0,1268
tt30192654,9.2,1268
tt3453566,8.1,1268
tt3480446,5.8,1268
tt3857260,9.0,1268
